timestamp,lstm_cpu,lstm_mem,lstm_rtt,lstm_pkt_in,lstm_pkt_out,lstm_flow_mod,lstm_flows_sec,lstm_bw,if_cpu,if_mem,if_rtt,if_pkt_in,if_pkt_out,if_flow_mod,if_table_occ,if_link_loss,if_bw,if_churn,if_zscore_avg,if_ratio_pkt_flow
1764660677.904407,61.2,83.3,0.005,14467.970283999197,14467.970283999197,0,0,0,61.2,83.3,0.005,14467.970283999197,14467.970283999197,0,0,0,0,0,-2.1440932787860687,1446797028.3999195
1764660678.9083958,60.8,83.2,0.005,14510.122851537177,14510.122851537177,0,0,0,60.8,83.2,0.005,14510.122851537177,14510.122851537177,0,0,0,0,0,-2.168394858843324,1451012285.1537175
1764660679.9123785,59.6,83.2,0.005,14701.447334831153,14701.447334831153,0,0,0,59.6,83.2,0.005,14701.447334831153,14701.447334831153,0,0,0,0,0,-2.251753078594915,1470144733.4831152
1764660680.9164038,61.8,83.2,0.005,14552.42328208175,14552.42328208175,0,0,0,61.8,83.2,0.005,14552.42328208175,14552.42328208175,0,0,0,0,0,-2.0545023671059295,1455242328.208175
1764660681.9209445,61.9,83.2,0.005,14519.073506609588,14519.073506609588,0,0,0,61.9,83.2,0.005,14519.073506609588,14519.073506609588,0,0,0,0,0,-2.0476472423955148,1451907350.6609585
1764660682.9257965,61.9,83.2,0.005,14580.255775146483,14580.255775146483,0,0,0,61.9,83.2,0.005,14580.255775146483,14580.255775146483,0,0,0,0,0,-2.044079498138818,1458025577.5146482
1764660683.9308014,62.3,83.4,0.005,14476.546580833232,14476.546580833232,0,0,0,62.3,83.4,0.005,14476.546580833232,14476.546580833232,0,0,0,0,0,-2.0147687075113283,1447654658.083323
1764660684.9352238,62.2,83.4,0.005,14535.716864557107,14535.716864557107,0,0,0,62.2,83.4,0.005,14535.716864557107,14535.716864557107,0,0,0,0,0,-2.024325856163278,1453571686.4557106
1764660685.9397576,61.7,83.4,0.005,14466.412645609638,14466.412645609638,0,0,0,61.7,83.4,0.005,14466.412645609638,14466.412645609638,0,0,0,0,0,-1.9421400358867507,1446641264.5609636
1764660686.9447834,61.5,83.3,0.005,14431.469402550278,14431.469402550278,0,0,0,61.5,83.3,0.005,14431.469402550278,14431.469402550278,0,0,0,0,0,-1.847025381790369,1443146940.2550275
1764660687.9498534,60.9,83.3,0.005,14398.997499032752,14398.997499032752,0,0,0,60.9,83.3,0.005,14398.997499032752,14398.997499032752,0,0,0,0,0,-1.791016364388661,1439899749.903275
1764660688.9540043,61.4,83.2,0.005,14412.176963582997,14412.176963582997,0,0,0,61.4,83.2,0.005,14412.176963582997,14412.176963582997,0,0,0,0,0,-1.6620628885109865,1441217696.3582995
1764660689.9582138,61.7,83.1,0.005,14486.020828307961,14486.020828307961,0,0,0,61.7,83.1,0.005,14486.020828307961,14486.020828307961,0,0,0,0,0,-1.560324073665271,1448602082.830796
1764660690.9630244,59.4,83.0,0.005,14738.101307373316,14738.101307373316,0,0,0,59.4,83.0,0.005,14738.101307373316,14738.101307373316,0,0,0,0,0,-1.645596128996653,1473810130.7373314
1764660691.9682963,59.1,83.0,0.005,14701.495017569423,14701.495017569423,0,0,0,59.1,83.0,0.005,14701.495017569423,14701.495017569423,0,0,0,0,0,-1.586497789607069,1470149501.7569423
1764660692.9722576,61.5,83.2,0.005,14523.467828281666,14523.467828281666,0,0,0,61.5,83.2,0.005,14523.467828281666,14523.467828281666,0,0,0,0,0,-1.3524483598060564,1452346782.8281665
1764660693.9763863,61.0,83.2,0.005,14571.837334840908,14571.837334840908,0,0,0,61.0,83.2,0.005,14571.837334840908,14571.837334840908,0,0,0,0,0,-1.3307717495195193,1457183733.4840906
1764660694.9803824,60.6,83.0,0.005,14506.031955336714,14506.031955336714,0,0,0,60.6,83.0,0.005,14506.031955336714,14506.031955336714,0,0,0,0,0,-1.301141177930889,1450603195.5336711
1764660695.9844077,60.7,83.2,0.005,14445.852254008192,14445.852254008192,0,0,0,60.7,83.2,0.005,14445.852254008192,14445.852254008192,0,0,0,0,0,-1.2408037285587503,1444585225.400819
1764660696.9894385,60.5,83.3,0.005,14545.82185483957,14545.82185483957,0,0,0,60.5,83.3,0.005,14545.82185483957,14545.82185483957,0,0,0,0,0,-1.2034367708249196,1454582185.483957
1764660697.9938452,59.5,83.2,0.005,14708.185576911437,14708.185576911437,0,0,0,59.5,83.2,0.005,14708.185576911437,14708.185576911437,0,0,0,0,0,-1.2185875964368265,1470818557.6911435
1764660698.998205,60.6,83.2,0.005,14675.020986139169,14675.020986139169,0,0,0,60.6,83.2,0.005,14675.020986139169,14675.020986139169,0,0,0,0,0,-1.100079947632664,1467502098.6139166
1764660700.0036857,61.9,83.0,0.005,14600.975465772823,14600.975465772823,0,0,0,61.9,83.0,0.005,14600.975465772823,14600.975465772823,0,0,0,0,0,-0.9739369688463932,1460097546.5772822
1764660701.00806,62.2,83.1,0.005,14600.135130111657,14600.135130111657,0,0,0,62.2,83.1,0.005,14600.135130111657,14600.135130111657,0,0,0,0,0,-0.9166040748633553,1460013513.0111656
1764660702.012422,62.3,82.9,0.005,14619.229367136686,14619.229367136686,0,0,0,62.3,82.9,0.005,14619.229367136686,14619.229367136686,0,0,0,0,0,-0.8738797811197185,1461922936.7136686
1764660703.0173626,62.2,83.2,0.005,14604.844622073506,14604.844622073506,0,0,0,62.2,83.2,0.005,14604.844622073506,14604.844622073506,0,0,0,0,0,-0.8453366367789297,1460484462.2073505
1764660704.0214632,61.7,83.2,0.005,14646.939329735726,14646.939329735726,0,0,0,61.7,83.2,0.005,14646.939329735726,14646.939329735726,0,0,0,0,0,-0.8439600993597302,1464693932.9735725
1764660705.02646,62.0,83.1,0.005,14671.688848759579,14671.688848759579,0,0,0,62.0,83.1,0.005,14671.688848759579,14671.688848759579,0,0,0,0,0,-0.7900680385966096,1467168884.8759577
1764660706.0315015,62.2,83.2,0.005,14622.280322148288,14622.280322148288,0,0,0,62.2,83.2,0.005,14622.280322148288,14622.280322148288,0,0,0,0,0,-0.7435841097340331,1462228032.2148287
1764660707.035682,61.7,83.3,0.005,14602.953355755848,14602.953355755848,0,0,0,61.7,83.3,0.005,14602.953355755848,14602.953355755848,0,0,0,0,0,-0.7458103840504917,1460295335.5755847
1764660708.040381,62.3,83.3,0.005,14531.715587968049,14531.715587968049,0,0,0,62.3,83.3,0.005,14531.715587968049,14531.715587968049,0,0,0,0,0,-0.6718985402110867,1453171558.7968047
1764660709.0443926,61.9,83.2,0.005,14648.236679466081,14648.236679466081,0,0,0,61.9,83.2,0.005,14648.236679466081,14648.236679466081,0,0,0,0,0,-0.6690904655630928,1464823667.946608
1764660710.0484028,62.4,83.1,0.005,14654.233585142589,14654.233585142589,0,0,0,62.4,83.1,0.005,14654.233585142589,14654.233585142589,0,0,0,0,0,-0.6019260498477578,1465423358.5142589
1764660711.0523672,62.1,83.0,0.005,14625.020216902101,14625.020216902101,0,0,0,62.1,83.0,0.005,14625.020216902101,14625.020216902101,0,0,0,0,0,-0.5933177405148651,1462502021.69021
1764660712.0564156,62.2,83.0,0.005,14330.983200373093,14330.983200373093,0,0,0,62.2,83.0,0.005,14330.983200373093,14330.983200373093,0,0,0,0,0,-0.555570720188451,1433098320.0373092
1764660713.0607798,62.0,83.0,0.005,14568.419743679036,14568.419743679036,0,0,0,62.0,83.0,0.005,14568.419743679036,14568.419743679036,0,0,0,0,0,-0.5403829311622667,1456841974.3679035
1764660714.066112,61.9,82.8,0.005,14614.074371974655,14614.074371974655,0,0,0,61.9,82.8,0.005,14614.074371974655,14614.074371974655,0,0,0,0,0,-0.5183757087711801,1461407437.1974654
1764660715.0713212,62.2,82.8,0.005,14556.173869401799,14556.173869401799,0,0,0,62.2,82.8,0.005,14556.173869401799,14556.173869401799,0,0,0,0,0,-0.46423812363545264,1455617386.9401798
1764660716.0758193,61.6,82.8,0.005,14649.108239164334,14649.108239164334,0,0,0,61.6,82.8,0.005,14649.108239164334,14649.108239164334,0,0,0,0,0,-0.48295046567857536,1464910823.9164333
1764660717.0803983,62.3,82.8,0.005,14673.807648255255,14673.807648255255,0,0,0,62.3,82.8,0.005,14673.807648255255,14673.807648255255,0,0,0,0,0,-0.39237932166620976,1467380764.8255253
1764660718.085048,62.4,82.7,0.005,14543.378538072233,14543.378538072233,0,0,0,62.4,82.7,0.005,14543.378538072233,14543.378538072233,0,0,0,0,0,-0.34929110828492427,1454337853.807223
1764660719.0892608,62.5,82.9,0.005,14619.410524376457,14619.410524376457,0,0,0,62.5,82.9,0.005,14619.410524376457,14619.410524376457,0,0,0,0,0,-0.30404392216976184,1461941052.4376457
1764660720.094075,62.0,82.8,0.005,14498.203503337054,14498.203503337054,0,0,0,62.0,82.8,0.005,14498.203503337054,14498.203503337054,0,0,0,0,0,-0.3161468949955293,1449820350.3337052
1764660721.098551,62.8,82.7,0.005,14471.225774599949,14471.225774599949,0,0,0,62.8,82.7,0.005,14471.225774599949,14471.225774599949,0,0,0,0,0,-0.19159231342298905,1447122577.4599948
1764660722.1027768,62.1,82.8,0.005,14602.294632419347,14602.294632419347,0,0,0,62.1,82.8,0.005,14602.294632419347,14602.294632419347,0,0,0,0,0,-0.22476917543179376,1460229463.2419345
1764660723.1075678,60.5,83.1,0.005,14764.264095544822,14764.264095544822,0,0,0,60.5,83.1,0.005,14764.264095544822,14764.264095544822,0,0,0,0,0,-0.39649545956571225,1476426409.5544822
1764660724.1127856,60.5,82.8,0.005,14668.463031424824,14668.463031424824,0,0,0,60.5,82.8,0.005,14668.463031424824,14668.463031424824,0,0,0,0,0,-0.38313448608087225,1466846303.1424823
1764660725.1178179,61.1,82.8,0.005,14482.121605698709,14482.121605698709,0,0,0,61.1,82.8,0.005,14482.121605698709,14482.121605698709,0,0,0,0,0,-0.26305003685798095,1448212160.5698707
1764660726.122592,61.7,82.8,0.005,14479.871736609015,14479.871736609015,0,0,0,61.7,82.8,0.005,14479.871736609015,14479.871736609015,0,0,0,0,0,0.21663025090419258,1447987173.6609013
1764660727.1273618,61.4,82.8,0.005,14466.995295552533,14466.995295552533,0,0,0,61.4,82.8,0.005,14466.995295552533,14466.995295552533,0,0,0,0,0,-0.13759344821291225,1446699529.5552533
1764660728.1322806,61.4,82.8,0.005,14460.869676044826,14460.869676044826,0,0,0,61.4,82.8,0.005,14460.869676044826,14460.869676044826,0,0,0,0,0,-0.14242815082874508,1446086967.6044824
1764660729.1365592,78.7,83.2,0.005,14399.389908956022,14399.389908956022,0,0,0,78.7,83.2,0.005,14399.389908956022,14399.389908956022,0,0,0,0,0,6.598971348197259,1439938990.895602
1764660730.1423247,92.4,83.4,0.005,13275.461150754085,13275.461150754085,0,0,0,92.4,83.4,0.005,13275.461150754085,13275.461150754085,0,0,0,0,0,6.0221545868005455,1327546115.0754085
1764660731.1503615,89.7,83.1,0.005,14589.744385364946,14589.744385364946,0,0,0,89.7,83.1,0.005,14589.744385364946,14589.744385364946,0,0,0,0,0,4.258875821127279,1458974438.5364945
1764660732.1552784,89.5,83.1,0.005,14131.516655923104,14131.516655923104,0,0,0,89.5,83.1,0.005,14131.516655923104,14131.516655923104,0,0,0,0,0,3.563453596127907,1413151665.5923102
1764660733.1599395,88.6,83.2,0.005,14627.818520527764,14627.818520527764,0,0,0,88.6,83.2,0.005,14627.818520527764,14627.818520527764,0,0,0,0,0,3.0348261815539495,1462781852.0527763
1764660734.1644096,88.7,83.1,0.005,14598.742018199155,14598.742018199155,0,0,0,88.7,83.1,0.005,14598.742018199155,14598.742018199155,0,0,0,0,0,2.7444489820770785,1459874201.8199153
1764660735.1724005,89.6,83.2,0.005,14674.73657062032,14674.73657062032,0,0,0,89.6,83.2,0.005,14674.73657062032,14674.73657062032,0,0,0,0,0,2.58936434297346,1467473657.062032
1764660736.176397,88.4,83.4,0.005,14584.710590451303,14584.710590451303,0,0,0,88.4,83.4,0.005,14584.710590451303,14584.710590451303,0,0,0,0,0,2.2774144047440616,1458471059.0451303
1764660737.1803951,87.6,83.2,0.005,14622.538489358887,14622.538489358887,0,0,0,87.6,83.2,0.005,14622.538489358887,14622.538489358887,0,0,0,0,0,2.053802226735812,1462253848.9358885
1764660738.1885383,87.1,83.2,0.005,14564.399378591586,14564.399378591586,0,0,0,87.1,83.2,0.005,14564.399378591586,14564.399378591586,0,0,0,0,0,1.8878302029037068,1456439937.8591585
1764660739.1924071,90.9,83.1,0.005,14524.806164353142,14524.806164353142,0,0,0,90.9,83.1,0.005,14524.806164353142,14524.806164353142,0,0,0,0,0,2.0923802265049445,1452480616.4353142
1764660740.1963866,91.8,83.4,0.005,14510.257236591351,14510.257236591351,0,0,0,91.8,83.4,0.005,14510.257236591351,14510.257236591351,0,0,0,0,0,2.0330188832741,1451025723.659135
1764660741.2044005,91.8,83.2,0.005,13686.318341632534,13686.318341632534,0,0,0,91.8,83.2,0.005,13686.318341632534,13686.318341632534,0,0,0,0,0,1.9129788734794235,1368631834.1632533
1764660742.2084107,93.6,83.2,0.005,12501.865014661169,12501.865014661169,0,0,0,93.6,83.2,0.005,12501.865014661169,12501.865014661169,0,0,0,0,0,1.9388276839289256,1250186501.466117
1764660743.2123914,91.5,83.3,0.005,13055.032659225837,13055.032659225837,0,0,0,91.5,83.3,0.005,13055.032659225837,13055.032659225837,0,0,0,0,0,1.6793051977434788,1305503265.9225836
1764660744.216401,93.9,83.3,0.005,14208.029726994373,14208.029726994373,0,0,0,93.9,83.3,0.005,14208.029726994373,14208.029726994373,0,0,0,0,0,1.7653130042321175,1420802972.6994371
1764660745.224399,93.9,83.4,0.005,14661.735590430124,14661.735590430124,0,0,0,93.9,83.4,0.005,14661.735590430124,14661.735590430124,0,0,0,0,0,1.6748989065005409,1466173559.0430124
1764660746.2283916,94.1,83.4,0.005,14268.034053264626,14268.034053264626,0,0,0,94.1,83.4,0.005,14268.034053264626,14268.034053264626,0,0,0,0,0,1.606567530544785,1426803405.3264625
1764660747.2324243,94.9,83.3,0.005,13198.774465724644,13198.774465724644,0,0,0,94.9,83.3,0.005,13198.774465724644,13198.774465724644,0,0,0,0,0,1.5840205794951288,1319877446.5724642
1764660748.2363973,93.3,83.4,0.005,14637.843741391527,14637.843741391527,0,0,0,93.3,83.4,0.005,14637.843741391527,14637.843741391527,0,0,0,0,0,1.4056662558672937,1463784374.1391525
1764660749.2425706,94.6,83.4,0.005,14688.323510964061,14688.323510964061,0,0,0,94.6,83.4,0.005,14688.323510964061,14688.323510964061,0,0,0,0,0,1.4304504829820222,1468832351.096406
1764660750.247537,95.2,83.5,0.005,14699.99601246366,14699.99601246366,0,0,0,95.2,83.5,0.005,14699.99601246366,14699.99601246366,0,0,0,0,0,1.4069464584162972,1469999601.2463658
1764660751.25239,89.5,83.4,0.005,14221.980583482555,14221.980583482555,0,0,0,89.5,83.4,0.005,14221.980583482555,14221.980583482555,0,0,0,0,0,0.9766685179544045,1422198058.3482554
1764660752.2604089,88.3,83.1,0.005,14627.700898168327,14627.700898168327,0,0,0,88.3,83.1,0.005,14627.700898168327,14627.700898168327,0,0,0,0,0,0.8594435056550411,1462770089.8168325
1764660753.2642539,87.3,83.2,0.005,14467.37329076287,14467.37329076287,0,0,0,87.3,83.2,0.005,14467.37329076287,14467.37329076287,0,0,0,0,0,0.7589193133946863,1446737329.0762868
1764660754.268384,92.0,83.2,0.005,13596.84333679122,13596.84333679122,0,0,0,92.0,83.2,0.005,13596.84333679122,13596.84333679122,0,0,0,0,0,1.038820645922464,1359684333.679122
1764660755.2724528,85.0,83.3,0.005,14424.30962655858,14424.30962655858,0,0,0,85.0,83.3,0.005,14424.30962655858,14424.30962655858,0,0,0,0,0,0.5316848693103566,1442430962.6558578
1764660756.2775276,89.5,83.3,0.005,14575.035492311988,14575.035492311988,0,0,0,89.5,83.3,0.005,14575.035492311988,14575.035492311988,0,0,0,0,0,0.80841984704551,1457503549.2311988
1764660757.281565,87.1,83.2,0.005,14432.72958308222,14432.72958308222,0,0,0,87.1,83.2,0.005,14432.72958308222,14432.72958308222,0,0,0,0,0,0.6122293674118253,1443272958.3082218
1764660758.2884119,88.9,83.2,0.005,14513.626581154444,14513.626581154444,0,0,0,88.9,83.2,0.005,14513.626581154444,14513.626581154444,0,0,0,0,0,0.7066023024603267,1451362658.1154442
1764660759.2924047,88.6,83.3,0.005,13979.183970937422,13979.183970937422,0,0,0,88.6,83.3,0.005,13979.183970937422,13979.183970937422,0,0,0,0,0,0.6545767667295062,1397918397.0937421
1764660760.2963994,86.8,83.2,0.005,13921.388184777274,13921.388184777274,0,0,0,86.8,83.2,0.005,13921.388184777274,13921.388184777274,0,0,0,0,0,0.49769454876222,1392138818.4777272
1764660761.3006177,88.7,83.3,0.005,14557.591132187415,14557.591132187415,0,0,0,88.7,83.3,0.005,14557.591132187415,14557.591132187415,0,0,0,0,0,0.6045802152302013,1455759113.2187414
1764660762.3084545,93.6,83.2,0.005,13642.089418604486,13642.089418604486,0,0,0,93.6,83.2,0.005,13642.089418604486,13642.089418604486,0,0,0,0,0,0.9262875308853611,1364208941.8604486
1764660763.312411,90.6,83.3,0.005,13486.63935183437,13486.63935183437,0,0,0,90.6,83.3,0.005,13486.63935183437,13486.63935183437,0,0,0,0,0,0.6729466348796755,1348663935.1834369
1764660764.316413,88.1,83.3,0.005,14286.826181066228,14286.826181066228,0,0,0,88.1,83.3,0.005,14286.826181066228,14286.826181066228,0,0,0,0,0,0.4551659653868014,1428682618.1066227
1764660765.3215065,92.9,83.4,0.005,14685.199840215122,14685.199840215122,0,0,0,92.9,83.4,0.005,14685.199840215122,14685.199840215122,0,0,0,0,0,0.7904368690809466,1468519984.021512
1764660766.3303087,94.4,83.3,0.005,14187.122457974916,14187.122457974916,0,0,0,94.4,83.3,0.005,14187.122457974916,14187.122457974916,0,0,0,0,0,0.8744203088276628,1418712245.7974916
1764660767.3383486,94.4,83.3,0.005,14589.699525972641,14589.699525972641,0,0,0,94.4,83.3,0.005,14589.699525972641,14589.699525972641,0,0,0,0,0,0.8420198732782348,1458969952.597264
1764660768.3424573,90.3,83.4,0.005,13951.677199084324,13951.677199084324,0,0,0,90.3,83.4,0.005,13951.677199084324,13951.677199084324,0,0,0,0,0,0.47642431848754374,1395167719.9084322
1764660769.3503504,90.8,83.4,0.005,14631.512223323502,14631.512223323502,0,0,0,90.8,83.4,0.005,14631.512223323502,14631.512223323502,0,0,0,0,0,0.48728508274572463,1463151222.33235
1764660770.3552382,91.0,83.5,0.005,14510.077363958711,14510.077363958711,0,0,0,91.0,83.5,0.005,14510.077363958711,14510.077363958711,0,0,0,0,0,0.4732956702599533,1451007736.395871
1764660771.360022,70.9,83.4,0.005,14541.435679694872,14541.435679694872,0,0,0,70.9,83.4,0.005,14541.435679694872,14541.435679694872,0,0,0,0,0,-1.4005089624908726,1454143567.9694872
1764660772.364719,61.9,83.4,0.005,14484.966343648464,14484.966343648464,0,0,0,61.9,83.4,0.005,14484.966343648464,14484.966343648464,0,0,0,0,0,-2.236129112648492,1448496634.3648462
1764660773.3694406,61.9,83.6,0.005,14486.599470160707,14486.599470160707,0,0,0,61.9,83.6,0.005,14486.599470160707,14486.599470160707,0,0,0,0,0,-2.2522810823896062,1448659947.0160706
1764660774.3745544,61.4,83.7,0.005,14538.651660094887,14538.651660094887,0,0,0,61.4,83.7,0.005,14538.651660094887,14538.651660094887,0,0,0,0,0,-2.3098860063126936,1453865166.0094886
1764660775.379679,61.0,83.7,0.005,14748.420701371366,14748.420701371366,0,0,0,61.0,83.7,0.005,14748.420701371366,14748.420701371366,0,0,0,0,0,-2.3462460354871837,1474842070.1371365
1764660776.3842843,60.8,83.7,0.005,14639.580438672685,14639.580438672685,0,0,0,60.8,83.7,0.005,14639.580438672685,14639.580438672685,0,0,0,0,0,-2.354115965645434,1463958043.8672683
1764660777.389663,62.3,83.6,0.005,14125.025398969472,14125.025398969472,0,0,0,62.3,83.6,0.005,14125.025398969472,14125.025398969472,0,0,0,0,0,-2.2239512961068635,1412502539.8969471
1764660778.3951654,62.0,83.5,0.005,14507.174816230823,14507.174816230823,0,0,0,62.0,83.5,0.005,14507.174816230823,14507.174816230823,0,0,0,0,0,-2.2590618924835626,1450717481.6230822
1764660779.4000196,62.3,83.5,0.005,14701.63528860189,14701.63528860189,0,0,0,62.3,83.5,0.005,14701.63528860189,14701.63528860189,0,0,0,0,0,-2.107990335043846,1470163528.860189
1764660780.4045134,62.7,83.6,0.005,14354.495013709451,14354.495013709451,0,0,0,62.7,83.6,0.005,14354.495013709451,14354.495013709451,0,0,0,0,0,-1.9460926542227863,1435449501.370945
1764660781.4094996,61.8,83.5,0.005,14640.000766745634,14640.000766745634,0,0,0,61.8,83.5,0.005,14640.000766745634,14640.000766745634,0,0,0,0,0,-1.9044576140731637,1464000076.6745632
1764660782.4147356,61.7,83.8,0.005,14619.453849319243,14619.453849319243,0,0,0,61.7,83.8,0.005,14619.453849319243,14619.453849319243,0,0,0,0,0,-1.8062494391156092,1461945384.931924
1764660783.4191265,62.5,83.4,0.005,14721.359174747153,14721.359174747153,0,0,0,62.5,83.4,0.005,14721.359174747153,14721.359174747153,0,0,0,0,0,-1.6533034365047015,1472135917.4747152
1764660784.423946,62.1,83.5,0.005,14663.331639822158,14663.331639822158,0,0,0,62.1,83.5,0.005,14663.331639822158,14663.331639822158,0,0,0,0,0,-1.6020978220613507,1466333163.9822156
1764660785.4288442,62.1,83.5,0.005,14412.403583615926,14412.403583615926,0,0,0,62.1,83.5,0.005,14412.403583615926,14412.403583615926,0,0,0,0,0,-1.5263589193840141,1441240358.3615925
1764660786.433272,62.0,83.4,0.005,14552.566019167432,14552.566019167432,0,0,0,62.0,83.4,0.005,14552.566019167432,14552.566019167432,0,0,0,0,0,-1.4641605390545136,1455256601.916743
1764660787.4364102,62.0,83.5,0.005,14413.765226441466,14413.765226441466,0,0,0,62.0,83.5,0.005,14413.765226441466,14413.765226441466,0,0,0,0,0,-1.4001272750120624,1441376522.6441464
1764660788.4403987,61.9,83.5,0.005,14586.820402499814,14586.820402499814,0,0,0,61.9,83.5,0.005,14586.820402499814,14586.820402499814,0,0,0,0,0,-1.3476189920163566,1458682040.2499812
1764660789.44441,62.1,83.5,0.005,14446.051217143906,14446.051217143906,0,0,0,62.1,83.5,0.005,14446.051217143906,14446.051217143906,0,0,0,0,0,-1.2773772665846201,1444605121.7143905
1764660790.4493365,61.6,83.6,0.005,14460.759889223333,14460.759889223333,0,0,0,61.6,83.6,0.005,14460.759889223333,14460.759889223333,0,0,0,0,0,-1.257921207418282,1446075988.9223332
1764660791.4543061,61.9,83.5,0.005,14495.96091809825,14495.96091809825,0,0,0,61.9,83.5,0.005,14495.96091809825,14495.96091809825,0,0,0,0,0,-1.186731741102695,1449596091.809825
1764660792.4575152,61.6,83.4,0.005,14457.603899838488,14457.603899838488,0,0,0,61.6,83.4,0.005,14457.603899838488,14457.603899838488,0,0,0,0,0,-1.1592246932894459,1445760389.9838488
1764660793.462053,61.5,83.4,0.005,14565.902544230381,14565.902544230381,0,0,0,61.5,83.4,0.005,14565.902544230381,14565.902544230381,0,0,0,0,0,-1.119621237107494,1456590254.423038
1764660794.4670932,62.3,83.4,0.005,14346.690259910936,14346.690259910936,0,0,0,62.3,83.4,0.005,14346.690259910936,14346.690259910936,0,0,0,0,0,-1.0231239553503149,1434669025.9910934
1764660795.4719708,61.4,83.0,0.005,14577.895334540835,14577.895334540835,0,0,0,61.4,83.0,0.005,14577.895334540835,14577.895334540835,0,0,0,0,0,-1.0429496121570208,1457789533.4540834
1764660796.4763975,62.1,83.1,0.005,14458.994113990198,14458.994113990198,0,0,0,62.1,83.1,0.005,14458.994113990198,14458.994113990198,0,0,0,0,0,-0.9560468092622995,1445899411.3990197
1764660797.4803743,62.0,83.0,0.005,14491.37040083743,14491.37040083743,0,0,0,62.0,83.0,0.005,14491.37040083743,14491.37040083743,0,0,0,0,0,-0.9258851527868489,1449137040.0837429
1764660798.484695,61.8,82.9,0.005,14548.142980790642,14548.142980790642,0,0,0,61.8,82.9,0.005,14548.142980790642,14548.142980790642,0,0,0,0,0,-0.9031921823074364,1454814298.0790641
1764660799.489644,62.3,82.9,0.005,14513.172959258962,14513.172959258962,0,0,0,62.3,82.9,0.005,14513.172959258962,14513.172959258962,0,0,0,0,0,-0.8335633567422304,1451317295.9258962
1764660800.494195,62.2,82.9,0.005,14502.002346802767,14502.002346802767,0,0,0,62.2,82.9,0.005,14502.002346802767,14502.002346802767,0,0,0,0,0,-0.8074976444575102,1450200234.6802766
1764660801.4982152,62.4,82.9,0.005,14477.79616001839,14477.79616001839,0,0,0,62.4,82.9,0.005,14477.79616001839,14477.79616001839,0,0,0,0,0,-0.7598794214354062,1447779616.001839
1764660802.503252,61.7,82.9,0.005,14590.510068012041,14590.510068012041,0,0,0,61.7,82.9,0.005,14590.510068012041,14590.510068012041,0,0,0,0,0,-0.7779102201143421,1459051006.801204
1764660803.507493,61.2,82.8,0.005,14581.161444716781,14581.161444716781,0,0,0,61.2,82.8,0.005,14581.161444716781,14581.161444716781,0,0,0,0,0,-0.7814595714844951,1458116144.471678
1764660804.5123732,61.7,82.9,0.005,14673.391065189038,14673.391065189038,0,0,0,61.7,82.9,0.005,14673.391065189038,14673.391065189038,0,0,0,0,0,-0.7122526533465412,1467339106.5189037
1764660805.51637,61.4,82.9,0.005,14560.802669536564,14560.802669536564,0,0,0,61.4,82.9,0.005,14560.802669536564,14560.802669536564,0,0,0,0,0,-0.7037248776812158,1456080266.9536562
1764660806.521025,61.3,82.9,0.005,14545.293341826007,14545.293341826007,0,0,0,61.3,82.9,0.005,14545.293341826007,14545.293341826007,0,0,0,0,0,-0.6797253989818214,1454529334.1826005
1764660807.5262935,61.7,83.1,0.005,14491.6496747701,14491.6496747701,0,0,0,61.7,83.1,0.005,14491.6496747701,14491.6496747701,0,0,0,0,0,-0.6179320581273331,1449164967.47701
1764660808.5306797,62.2,83.2,0.005,14500.398546205866,14500.398546205866,0,0,0,62.2,83.2,0.005,14500.398546205866,14500.398546205866,0,0,0,0,0,-0.5479205084959116,1450039854.6205864
1764660809.5350764,61.2,83.1,0.005,14504.229587121936,14504.229587121936,0,0,0,61.2,83.1,0.005,14504.229587121936,14504.229587121936,0,0,0,0,0,-0.5976396848428029,1450422958.7121935
1764660810.5392733,62.0,83.0,0.005,14526.035937640598,14526.035937640598,0,0,0,62.0,83.0,0.005,14526.035937640598,14526.035937640598,0,0,0,0,0,-0.5013922132654142,1452603593.7640595
1764660811.544133,61.8,83.0,0.005,14606.019333820044,14606.019333820044,0,0,0,61.8,83.0,0.005,14606.019333820044,14606.019333820044,0,0,0,0,0,-0.4871995284206961,1460601933.3820043
1764660812.5483744,62.1,83.0,0.005,14485.559982279598,14485.559982279598,0,0,0,62.1,83.0,0.005,14485.559982279598,14485.559982279598,0,0,0,0,0,-0.42896981025899417,1448555998.2279596
1764660813.5523765,62.1,82.8,0.005,14526.86212833257,14526.86212833257,0,0,0,62.1,82.8,0.005,14526.86212833257,14526.86212833257,0,0,0,0,0,-0.3958743915518728,1452686212.833257
1764660814.5563996,62.1,82.9,0.005,14496.67877254298,14496.67877254298,0,0,0,62.1,82.9,0.005,14496.67877254298,14496.67877254298,0,0,0,0,0,-0.3621571951869275,1449667877.254298
1764660815.560365,61.8,82.8,0.005,14555.282804583114,14555.282804583114,0,0,0,61.8,82.8,0.005,14555.282804583114,14555.282804583114,0,0,0,0,0,-0.35784450427569925,1455528280.4583113
1764660816.5643725,61.9,82.8,0.005,14573.595182081317,14573.595182081317,0,0,0,61.9,82.8,0.005,14573.595182081317,14573.595182081317,0,0,0,0,0,-0.3100095622164209,1457359518.2081316
